conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1891444354381717636,Mon Feb 17 11:07:30 +0000 2025,120,Kenapa Jepang? ya karana J nya itu JAWA . ayo kita invasi kejepang untuk membalaskan dendam nenek moyang #KaburAjaDulu,1891444354381717636,,,in,"Klaten, Jawa Tengah",1,116,0,https://x.com/DndySaputra/status/1891444354381717636,3152945558,DndySaputra
1891441090789560646,Mon Feb 17 10:54:31 +0000 2025,75,Miris banget punya pejabat yg digaji dari pajak rakyat tapi otak kosong ga punya solusi atas keadaan yg terjadi. Makhluk seperti dia ini yg bikin males bayar pajak. #KaburAjaDulu,1891441090789560646,https://pbs.twimg.com/media/Gj-_peObwAA0_kz.jpg,,in,earth,4,29,27,https://x.com/_memoryusang/status/1891441090789560646,1340576950381760513,_memoryusang
1891440754074976412,Mon Feb 17 10:53:11 +0000 2025,483,Kalau begini tanggapan pejabat berwenang negeri ini atas #KaburAjaDulu yaaa...semakin menambah rasa putus asa pada Gen-Z kita yang potensial itu..,1891440754074976412,,,in,,22,89,187,https://x.com/lukmansaifuddin/status/1891440754074976412,198860948,lukmansaifuddin
1891431578901094503,Mon Feb 17 10:16:44 +0000 2025,55,Melihat perkembangannya Sekarang bukan cuma anak muda yang ikutan tren #KaburAjaDulu investor pun mulai berpikir serupa jika provokasi dan gangguan terus terjadi. Proyek PIK 2 yang seharusnya jadi pusat ekonomi baru justru terus diganggu oleh provokator seperti Said Didu Cs.,1891431578901094503,https://pbs.twimg.com/ext_tw_video_thumb/1891431419962109952/pu/img/YapOvodGrZXrxkzZ.jpg,,in,"Metro Barat, Indonesia",2,27,29,https://x.com/BadiC_Logic/status/1891431578901094503,2931186644,BadiC_Logic
1891429885048168662,Mon Feb 17 10:10:00 +0000 2025,81,Soal #KaburAjaDulu Wamenaker: Kabur Sajalah Kalau Perlu Jangan Balik Lagi!,1891429885048168662,,,in,Indonesia,12,118,39,https://x.com/democrazymedia/status/1891429885048168662,1243804423001763841,democrazymedia
1891425612503433348,Mon Feb 17 09:53:01 +0000 2025,1621,Udah kita hempaskn yg julid #KaburAjaDulu fokus lagi okey Hidup kmu lebih pnting Ku jelaskan lg step singkatnya klo k Jerman 1 Pilih Program 2 Les Bahasa 3 Ujian Goethe 4 Lamar prusahaan -&gt; dapet kontrak 5 Ajuin Visa 6 Selesai Kesulitan di tiap step pasti ada yg pnting usaha️,1891425612503433348,,,in,Bekasi,8,22,285,https://x.com/Imas_uni/status/1891425612503433348,161161776,Imas_uni
1891407959202120148,Mon Feb 17 08:42:52 +0000 2025,129,Males bahas #KaburAjaDulu yang sok2an mau pindah juga rata2 sampah pindah sono biar ngurangin sampah disini hahaha,1891407959202120148,,,in,Dubai,4,57,13,https://x.com/kyojindee/status/1891407959202120148,823715292702384129,kyojindee
1891404280361349548,Mon Feb 17 08:28:15 +0000 2025,40950,Bosen di INDONESIA? Mau kabur? berikut TUTORIAL KABUR KE JEPANG ikut meramaikan #KaburAjaDulu #IndonesiaGelap,1891404280361349548,https://pbs.twimg.com/media/Gj-eKlhbkAAHZbO.jpg,,in,"Klaten, Jawa Tengah",361,471,5897,https://x.com/DndySaputra/status/1891404280361349548,3152945558,DndySaputra
1891387150345613795,Mon Feb 17 07:20:11 +0000 2025,284,Buat Warga Bekasi yang punya kesempatan #KaburAjaDulu kabur dah buruan gua juga mau kabur enih wkw,1891387150345613795,,,in,"Bekasi, Jawa Barat",5,39,29,https://x.com/txtdrbekasi/status/1891387150345613795,1251309931493355522,txtdrbekasi
1891080431333691571,Sun Feb 16 11:01:24 +0000 2025,5309,Tidak ada sejarahnya orang sukses berawal dari program MAKAN GRATIS sebab yang lebih dibutuhkan adalah PENDIDIKAN GRATIS. #PapuaIndonesia #KaburAjaDulu Ndasmu,1891080431333691571,https://pbs.twimg.com/ext_tw_video_thumb/1891078523605159936/pu/img/7yDjExZ1mCUJQodx.jpg,,in,,23,127,1984,https://x.com/BiLLRaY2019/status/1891080431333691571,1159475566069731331,BiLLRaY2019
1891059049656930362,Sun Feb 16 09:36:26 +0000 2025,47541,#intinyadeh Menteri Bahlil blg yg #KaburAjaDulu nasionalismenya diragukan. Diaspora Jepang bikin TikTok: org2 kerja di luar krn negara gagal jamin kesejahteraannya. Viral 3jt views trus videonya ditakedown TikTok: melanggar Panduan Komunitas. Dicurigai usaha pembungkaman.,1891059049656930362,,,in,di ujung lidah tapi gak keluar,327,278,11858,https://x.com/intinyadeh/status/1891059049656930362,1525880650829467648,intinyadeh
1891035837472583956,Sun Feb 16 08:04:12 +0000 2025,619,Rakyat: Adili Jokowi Prabowo: Hidup Jokowi Rakyat kritik kinerja kabinet Prabowo: Ndasmu Rakyat: Pecat Bahlil Prabowo kicep ala Tessy Hasilnya gabisa di pegang Loyalitas Prabowo u/ Jokowi bukan u/ RAKYAT Telur Hilang Biji Cuma Satu #KaburAjaDulu UBUR UBUR IKAN LELE Debat lee,1891035837472583956,https://pbs.twimg.com/ext_tw_video_thumb/1891035812315467776/pu/img/tJukiB3zSDPUnFdU.jpg,,in,,11,77,205,https://x.com/joe_pride888/status/1891035837472583956,1355098085844606981,joe_pride888
1891029974758686787,Sun Feb 16 07:40:54 +0000 2025,668,Kekecewaan Itu Berujung #KaburAjaDulu Sebagian masyarakat ingin pindah ke luar negeri saking putus asanya untuk bertahan dengan situasi ekonomi politik dan hukum di Indonesia. Tapi benarkah kabur adalah solusi? Atau justru bertahan dan melawan lebih berani? Jadi baiknya,1891029974758686787,https://pbs.twimg.com/media/Gj5JvCnawAEum_5.jpg,,in,"Bali, Indonesia",14,153,133,https://x.com/TOM5helby/status/1891029974758686787,1426438140202348546,TOM5helby
1891026580098466082,Sun Feb 16 07:27:24 +0000 2025,709,Jadi #kaburajadulu nggak? Atau masih cari peluang ke mananya? Ini dia daftar negara yang paling banyak WNI diaspora.,1891026580098466082,https://pbs.twimg.com/media/Gj5GoycaEAAA1u5.jpg,,in,,36,49,171,https://x.com/perupadata/status/1891026580098466082,1256115929923981317,perupadata
1891017690820600252,Sun Feb 16 06:52:05 +0000 2025,2186,ada satu penjelasan knp prabowo masih tetap dlm mode kampanye : lebih dr 100 hari memerintah situasi semakin mburuk. kabinet bekerja dg lamban fiskal terbatas utang jatuh tempo menggunung #KaburAjaDulu menviral. 'ndasmu adalah taktik membela diri dr orang yg khilangan akal.,1891017690820600252,,,in,twitterville,5,57,632,https://x.com/sociotalker/status/1891017690820600252,115438018,sociotalker
1891014803117768882,Sun Feb 16 06:40:37 +0000 2025,2487,HASTAG #kaburajadulu BIAR PEJABAT² ELIT DI SINI PADA MIKIR WARGANYA PADA KABUR CARI KERJA DI LUAR NEGERI Lebih baik hujan emas di negeri orang daripada hujan batu di negeri sendiri,1891014803117768882,https://pbs.twimg.com/ext_tw_video_thumb/1891014342633836544/pu/img/DUdjUhXpppbtE7Py.jpg,,in,"Indiana, USA",25,67,911,https://x.com/blackshark7890/status/1891014803117768882,1735243382023393280,blackshark7890
1890999583599169646,Sun Feb 16 05:40:08 +0000 2025,141,Ada yang bisa kasih list alasan #KaburAjaDulu karena apa saja? Gue mau bikin konten tentang itu. Alasan yang udah gue riset: 1. Gaji kecil 2. Biaya hidup di indo naik terus 3. Gaji ga naik-naik 4. Kebijakan-kebijakan pemerintah 5. Cari kerja susah Apa lagi?,1890999583599169646,,,in,"Blue Earth, MN",2,51,10,https://x.com/mudacumasekali/status/1890999583599169646,951763610233053185,mudacumasekali
1890973068299821467,Sun Feb 16 03:54:46 +0000 2025,655,Jika janji dulu membuka 10jt lapangan kerja terealisasi ditambah janji sekarang membuka 19jt lapangan kerja ditepati lalu semua proses recruitment nya fair dan ga pake syarat aneh2 kayak di LN saya rasa trend #KaburAjaDulu ga akan seramai ini.,1890973068299821467,,,in,Indonesia,2,28,159,https://x.com/Hilmi28/status/1890973068299821467,65067181,Hilmi28
1890968460034781357,Sun Feb 16 03:36:28 +0000 2025,6797,Sebagai alumni @UGMYogyakarta dan juga mantan Presiden harusnya Pak @jokowi bangga dong punya adik kelas yg begitu peduli dengan demokrasi dan ringkihnya konstitusi... Betul begitu kan pak... Hidup Jokowi #KaburAjaDulu #PeringatanDarurat @WagimanDeep212_,1890968460034781357,https://pbs.twimg.com/ext_tw_video_thumb/1890968412752613376/pu/img/XxGatzrvVD91uNyW.jpg,,in,,16,66,1582,https://x.com/AntoniusCDN/status/1890968460034781357,4184979312,AntoniusCDN
1890901070299193676,Sat Feb 15 23:08:41 +0000 2025,85,Parah sih ini #kaburajadulu #KaburDuluAja,1890901070299193676,https://pbs.twimg.com/ext_tw_video_thumb/1890712325663195136/pu/img/Ahqyx79vNklcXC-M.jpg,,in,"Sukabumi, Indonesia",4,25,21,https://x.com/putr1432/status/1890901070299193676,1691307345807282176,putr1432
1890839795875614776,Sat Feb 15 19:05:12 +0000 2025,365,Paten Luhut Binsar Panjaitan yg first class di smash sama Para Pahlawan Devisa Indonesia yg engga butuh Class pada Kewarganegaraan. #KaburAjaDulu @__LOVE_AG4EVER @bangpoerslalu @Adiprayitno_20 @Aryprasetyo85 @berlianidris @Dennysiregar7,1890839795875614776,https://pbs.twimg.com/ext_tw_video_thumb/1890839754067038208/pu/img/QvCAQJJhWj3dZEp6.jpg,,in,KPK,10,60,151,https://x.com/bumnbersatu/status/1890839795875614776,191951600,bumnbersatu
1890802631271989607,Sat Feb 15 16:37:31 +0000 2025,7707,Menutup diskursus panjang #KaburAjaDulu aku cuma mau nekankan : You owe nothing to this country. Bagi siapapun yang punya plan merantau jauh I wish you all the very best. Hidup dan matimu hanya untuk Allah. Bukan nasionalisme atau NKRI. Go live your life to the fullest.,1890802631271989607,,,in,,83,55,2732,https://x.com/WidasSatyo/status/1890802631271989607,472857347,WidasSatyo
1890801247722021003,Sat Feb 15 16:32:01 +0000 2025,733,Ketika Presiden sesat pikir... ______ Pak SBY Prabowo Coklat Merino Wasit Jepang Artist of the year Malming Hidup Jokowi #THEMOMENTUMinJAKARTA_D1 #KaburAjaDulu,1890801247722021003,https://pbs.twimg.com/ext_tw_video_thumb/1890801200100163584/pu/img/yC5Bi4bz-ZtK74ap.jpg,,in,Negara Indonesia,13,42,292,https://x.com/bangpoerslalu/status/1890801247722021003,1415835367,bangpoerslalu
1890752284205666672,Sat Feb 15 13:17:27 +0000 2025,889,Hukum #KaburAjaDulu ke negeri non muslim ?,1890752284205666672,https://pbs.twimg.com/ext_tw_video_thumb/1890751926427648000/pu/img/JDDISmxDay9Wprb8.jpg,,in,Indonesia,1735,886,218,https://x.com/fotodakwah/status/1890752284205666672,105428309,fotodakwah
1890712366884528542,Sat Feb 15 10:38:50 +0000 2025,44034,Video yang dihapus oleh tiktok ditonton lebih dari 3 juta penonton dalam kurang dari 2 hari... Sepertinya ada yg kebakaran guys.... #KaburAjaDulu #KaburAjaDulu,1890712366884528542,https://pbs.twimg.com/ext_tw_video_thumb/1890712325663195136/pu/img/Ahqyx79vNklcXC-M.jpg,,in,,381,466,13551,https://x.com/AbanggSayur/status/1890712366884528542,1102960516832550912,AbanggSayur
1890707197086110141,Sat Feb 15 10:18:18 +0000 2025,745,#KaburAjaDulu Ternyata pindah ke luar negeri engga seburuk yang dipikirkan A threads&gt;&gt;,1890707197086110141,https://pbs.twimg.com/amplify_video_thumb/1890706903631802368/img/BefQF69VolSkg5de.jpg,,in,"DKI Jakarta, Indonesia",1,211,124,https://x.com/dailyanakkost/status/1890707197086110141,2515437157,dailyanakkost
1890707068924965049,Sat Feb 15 10:17:47 +0000 2025,672,Cek akun dgn hastag #KaburAjaDulu ini ternyata diramaikan oleh akun orang orang Islam. Anehnya sebagian besar mereka yang bilang (kabur aja dulu) lebih milih negara kafir. Gak ada yang minat kabur ke Bangladesh Somalia negara penghasil hafalan al Quran &amp; negara Islam lainnya.,1890707068924965049,,,in,Indonesia,41,144,112,https://x.com/ProfOnline_id/status/1890707068924965049,1965092424,ProfOnline_id
1890706872757338460,Sat Feb 15 10:17:00 +0000 2025,440,Pengen banget #KaburAjaDulu tapi Usia udah 30+.. HIV+ pula,1890706872757338460,,,in,022,2,53,8,https://x.com/Kang_February/status/1890706872757338460,1121086413255012355,Kang_February
1890687859952087174,Sat Feb 15 09:01:27 +0000 2025,993,Semoga ga lama lagi tercapai untuk semua yg pengen #KaburAjaDulu. Ga usah denger diaspora negatif terutama yg ga ada kontribusi dalam hidupmu. Kita semua berhak untuk yg lebih baik. Selalu ingat ini: This year prioritise people who make you feel like sunshine.,1890687859952087174,,,in,"Tromsø, Norway",12,28,322,https://x.com/rykarlsen/status/1890687859952087174,165094284,rykarlsen
1890685294606741981,Sat Feb 15 08:51:16 +0000 2025,140,TERNAK MULYONO Sedang Memperingati HUT Ke 17 Lalu Gimana Dong ! Ada Yg Tau Gak Sih Cara Memisahkan Mereka ? Guwethiiing Aku Mereka Semakin Lengket Aja .... Mending #KaburAjaDulu Ke Negara Lain Dari Pada Stroke Berat,1890685294606741981,https://pbs.twimg.com/ext_tw_video_thumb/1890685158690586625/pu/img/nKvfmACHCpX8gIXu.jpg,,in,"DKI Jakarta, Indonesia",3,24,36,https://x.com/RomeoWalker19/status/1890685294606741981,1520394867750301696,RomeoWalker19
1890675803362677125,Sat Feb 15 08:13:33 +0000 2025,633,Ramainya tagar #KaburAjaDulu merupakan bentuk kegelisahan anak bangsa yg merasa negeri ini sedang tidak baik2 saja. Kita harus hargai pilihan mereka walau bagi saya...berjuang di negeri sendiri (dgn selalu kritis terhadap setiap kebijakan yg tidak pro rakyat) adalah pilihan,1890675803362677125,,,in,Indonesia,0,31,161,https://x.com/Hilmi28/status/1890675803362677125,65067181,Hilmi28
1890500987552510248,Fri Feb 14 20:38:53 +0000 2025,24,jangan tanya nasionalis ku bung #KaburAjaDulu bukan gertakan... ini gugatan untuk kelen yang menyengsarakan insan-insan cendekiawan... kibarkan panji-panji perjuangan naikan #benderahitam bendera perubahan... #IndonesiaGelap kawan,1890500987552510248,https://pbs.twimg.com/amplify_video_thumb/1889826082972639232/img/sBnmMwlt1v1SBmh3.jpg,,in,(•͡˘˛˘ •͡)┌П┐,0,18,3,https://x.com/suk4bebek_v2/status/1890500987552510248,1656037556700721152,suk4bebek_v2
1890437774639051217,Fri Feb 14 16:27:42 +0000 2025,358,Apakah ada yang mau baca kalo gw tulis blog tentang #KaburAjaDulu dari sudut pandang dan menurut pengalaman gw sebagai imigran cinta yang sejak September 1995 tinggal di Belanda?,1890437774639051217,,,in,Nederland,4,50,45,https://x.com/yoyen/status/1890437774639051217,19961629,yoyen
1890427120783876207,Fri Feb 14 15:45:22 +0000 2025,21157,Ada beberapa alasan saya pindah kewarganegaraan jadi WNS. Dan saya yakin sudah banyak yang tahun benefits dari hidup di Singapore. Alasan paling kuat yaitu PASSPORT . Yang mau #KaburAjaDulu boleh simak. From Dis. To Dis.,1890427120783876207,https://pbs.twimg.com/media/GjwlcXRacAEv-b6.jpg,,in,,442,333,3105,https://x.com/CVNKJL/status/1890427120783876207,1303591300290080768,CVNKJL
1890395218119127197,Fri Feb 14 13:38:36 +0000 2025,32,Andai aku bisa ikutan #KaburAjaDulu milih ke mana y? Ke hatimu ajah.,1890395218119127197,,,in,Indonesia,0,11,1,https://x.com/RaniKancana/status/1890395218119127197,1303615921550835712,RaniKancana
1890394403241377978,Fri Feb 14 13:35:22 +0000 2025,28508,Buat yang niat #KaburAjaDulu saya cuma mau bilang: Kalau niat itu betul kalian mau tunaikan camkan 1 hal aja: Baik-baik di negeri orang Sadar diri: kalian disana itu orang tumpangan tamu. Mau berapa tahun kalian hidup disana kalian selamanya akan jadi orang asing nonpri.,1890394403241377978,,,in,Bumi Manusia,352,266,4237,https://x.com/zakyarin97/status/1890394403241377978,1536157859355824128,zakyarin97
1890394042715734416,Fri Feb 14 13:33:56 +0000 2025,16865,Dari semuanya yg belittling #Kaburajadulu yang paling kocak adalah yg diaspora lah situ aja kabur juga trus napa malah merendahkan orang yang pengen kabur? Ditegur balik netizen lah napa situ ga balik ajaC malah dijawab udah berkeluarga dll Wkwkwkwk sumpah ngakak.,1890394042715734416,,,in,Jakarta,202,203,2789,https://x.com/jsamodra/status/1890394042715734416,1727958996567347200,jsamodra
1890370205043331208,Fri Feb 14 11:59:12 +0000 2025,111,#KaburAjaDulu yang enak kemana lek? Yang ga banyak ormas sama ibadahnya ga susah,1890370205043331208,,,in,Yerusalem,8,24,14,https://x.com/kresbung/status/1890370205043331208,1055863085276180480,kresbung
1890341640813887598,Fri Feb 14 10:05:42 +0000 2025,6517,Maen lu pada di twitter aja sih. Pada bacot klo #KaburAjaDulu isinya kelas menengah privilese. Nongkrong sebulan ampe 6 bulan di LPK Pare kursus bahasa Online dulu deh. Dari Au Pair Ausbildung sampe Tokutei Ginou anak2 SMK-SMA di kota2 kecil malah lebih fasih manfaatin ini.,1890341640813887598,,,in,"Milky way, Sol, Earth, Cinere",173,80,892,https://x.com/kamentrader/status/1890341640813887598,75786723,kamentrader
1890323717370032359,Fri Feb 14 08:54:29 +0000 2025,84,Pajak dinaikkan semuanya dipajakin. Cari kerja sulit PHK dimana². Dapat kerja bersyukur sih tapi gajinya minimum wages. Pejabatnya kerjanya ndagel. Setiap org berhak mencari penghidupan yg lebih baik soal nasionalisme nanti dulu. #kaburajadulu,1890323717370032359,https://pbs.twimg.com/media/GjvHZyBaUAAtOHS.jpg,,in,,3,20,25,https://x.com/katzen_jammer/status/1890323717370032359,2352810499,katzen_jammer
1890323474377318531,Fri Feb 14 08:53:31 +0000 2025,2389,Yang mau #KaburAjaDulu jalur jadi pendukung OPM bisa daftar di sini,1890323474377318531,,,in,"Indonesia, Australia",276,337,372,https://x.com/VeronicaKoman/status/1890323474377318531,816307300616941569,VeronicaKoman
1890301334974525793,Fri Feb 14 07:25:33 +0000 2025,16947,Jepang? Iya. ini tarif pajak kalo kalian kerja di Jepang 🇯🇵 Eits!!! Tunggu dulu 45% ini tarif atasnya macem 35% nya di indo #jumatbelajar kali ini sebagai aksi dukungan #KaburAjaDulu,1890301334974525793,https://pbs.twimg.com/media/GjuvhbeacAInbCK.png,,in,pabrik spreadsheet,376,622,1943,https://x.com/AkuntanMilenial/status/1890301334974525793,1252598011789627392,AkuntanMilenial
1890298260436517128,Fri Feb 14 07:13:19 +0000 2025,90,Spill #KaburAjaDulu ke Spanyol atau ke Jepang,1890298260436517128,,,in,,0,18,1,https://x.com/realmadridindo1/status/1890298260436517128,548467026,realmadridindo1
1890287357678465344,Fri Feb 14 06:30:00 +0000 2025,622,Apa sih yang kupertahankan di Indonesia? Tidak ada kata Fajar Zakri 33 tahun. Cerita tiga anak muda Indonesia yang tinggal dan bekerja di Korsel AS dan Thailand sebelum mulai muncul tagar #kaburajadulu.,1890287357678465344,https://pbs.twimg.com/amplify_video_thumb/1890265115720839168/img/8H7YZlbNRLJ3dIW1.jpg,,in,London - Jakarta,22,83,244,https://x.com/BBCIndonesia/status/1890287357678465344,23772644,BBCIndonesia
1890283796010021040,Fri Feb 14 06:15:51 +0000 2025,1732,Kisah tengku Firmansyah yang pindah ke Canada... #KaburAjaDulu,1890283796010021040,https://pbs.twimg.com/ext_tw_video_thumb/1890283757023948801/pu/img/9_hK6U9_7TSQuxwf.jpg,,in,,27,54,423,https://x.com/AbanggSayur/status/1890283796010021040,1102960516832550912,AbanggSayur
1890273575262953916,Fri Feb 14 05:35:14 +0000 2025,2030,POV: Kamu #KaburAjaDulu ke Kolombia,1890273575262953916,https://pbs.twimg.com/ext_tw_video_thumb/1890273422762295296/pu/img/dQ739C0IvVp48DKe.jpg,,in,Indonesia,68,167,444,https://x.com/PolJokesID/status/1890273575262953916,808244774469677057,PolJokesID
1890272567866585266,Fri Feb 14 05:31:14 +0000 2025,488,Pak Anies nggak #KaburAjaDulu ? Please pak biar damai negara ini. Bawa anak-anaknya yang rese itu.,1890272567866585266,,,in,"Bali, Indonesia",21,220,83,https://x.com/blisonny/status/1890272567866585266,1760157328291270657,blisonny
1890261992503668820,Fri Feb 14 04:49:13 +0000 2025,75,#KaburAjaDulu bukan soal tak cinta tanah sendiri tapi apa yang harus dicintai kalau yang tersisa cuma sesak dan amarah?,1890261992503668820,https://pbs.twimg.com/ext_tw_video_thumb/1890261974824763392/pu/img/w4gg4TzTxs1azXTK.jpg,,in,Tibet,0,30,3,https://x.com/diaryesterday/status/1890261992503668820,1585664881310961665,diaryesterday
1890053600581497000,Thu Feb 13 15:01:08 +0000 2025,187,Yang mau #KaburAjaDulu bisa ke Bekasi guys disini lowongan kerja banyak,1890053600581497000,,,in,"Bekasi, Jawa Barat",9,41,14,https://x.com/txtdrbekasi/status/1890053600581497000,1251309931493355522,txtdrbekasi
1890047536062517390,Thu Feb 13 14:37:02 +0000 2025,1025,Memutuskan tes toefl biar bisa ikut #KaburAjaDulu tapi baru ditanya nama gua udah bingung bahasa inggrisnya bhaga apaan,1890047536062517390,,,in,,8,28,88,https://x.com/fullmoonfolks/status/1890047536062517390,56785548,fullmoonfolks
1890046933013823965,Thu Feb 13 14:34:38 +0000 2025,484,Harun Masiku apakah orang yg termasuk sukses buat #KaburAjaDulu ? Soalnya sukses banget keliatannya,1890046933013823965,,,in,Indonesia 🇮🇩/🇯🇵,3,31,112,https://x.com/ezash/status/1890046933013823965,105080250,ezash
1890038899269083464,Thu Feb 13 14:02:43 +0000 2025,40689,putra putri terbaik bangsa lebih milih #KaburAjaDulu di prediksi indonesia bubar! a thread,1890038899269083464,https://pbs.twimg.com/media/GjrEW8oaoAEHzzv.jpg,,in,,742,775,6491,https://x.com/awesomeposted/status/1890038899269083464,1547936519695978498,awesomeposted
1890034402824274214,Thu Feb 13 13:44:51 +0000 2025,143,Bahlil: kalau teman teman berpikir untuk pindah keluar negeri saya malah meragukan Nasionalisme kalian Netizen: bodoh amat Yang penting #KaburAjaDulu,1890034402824274214,https://pbs.twimg.com/ext_tw_video_thumb/1890034384826515456/pu/img/bVairYGWzi3CjjnI.jpg,,in,,6,63,50,https://x.com/DS_yantie/status/1890034402824274214,1374686160748830724,DS_yantie
1890025439726547283,Thu Feb 13 13:09:14 +0000 2025,1447,G usah marah fakta kok emang ada yang begini bibit korupsi itu sebenarnya udah menjadi budaya bangsa misal pemalsuan data kip penjarahan korban kecelakaan speak up dibilang nirempati #KaburAjaDulu,1890025439726547283,https://pbs.twimg.com/media/Gjq4HU0bYAAZz16.jpg,,in,,23,73,116,https://x.com/lopadddq/status/1890025439726547283,1830520821997314048,lopadddq
1890021431934873641,Thu Feb 13 12:53:18 +0000 2025,545,Ora kabeh wong nduwe akses nggo #KaburAjaDulu Utowo ngunu aku berharap kita bisa class action bersama-sama. Nek kabeh wong pinter do minggat malah penak kae politisi.,1890021431934873641,,,in,java island tengah lan wetan,9,53,98,https://x.com/jawafess/status/1890021431934873641,1163303067879477248,jawafess
1890018993458881003,Thu Feb 13 12:43:37 +0000 2025,22413,Aku pas liat orang orang pada ke luar negri buat ikutan #KaburAjaDulu,1890018993458881003,https://pbs.twimg.com/media/GjqyQgrbQAArQM7.jpg,,in,Angola,204,93,6742,https://x.com/Taibandeng_/status/1890018993458881003,1531114444821934080,Taibandeng_
1890015589638480019,Thu Feb 13 12:30:06 +0000 2025,1527,Ohh gini rasanyaaa...akhirnya rasa penasaran dpt undangan interview chevening kesampaian juga setelah 2021 dan 2024 ditolak #KaburAjaDulu,1890015589638480019,https://pbs.twimg.com/media/GjqvKbnacAE3Iiv.jpg,,in,,17,28,85,https://x.com/gilangpmks/status/1890015589638480019,51627656,gilangpmks
1890006827573944688,Thu Feb 13 11:55:16 +0000 2025,33324,Jangan takut kalo gerakan #KaburAjaDulu diomongin diomelin atau diancem sama orang2 buat masa depan kamu yg lebih baik Lah itu Pak Prabowo juga sempet kabur aja dulu kok pasca 1998 ada contohnya kan yg bisa dijadikan teladan,1890006827573944688,,,in,Indonesia 🇮🇩/🇯🇵,308,320,8948,https://x.com/ezash/status/1890006827573944688,105080250,ezash
1889994003720118421,Thu Feb 13 11:04:19 +0000 2025,21564,Presidennya aja pernah #KaburAjaDulu masa rakyatnya gak boleh sih,1889994003720118421,,,in,,163,91,5602,https://x.com/radixhidayat/status/1889994003720118421,16296282,radixhidayat
1889992526867955964,Thu Feb 13 10:58:27 +0000 2025,1154,kalo pindah negara kalian pengen pindah kemana? #KaburAjaDulu ig/jakartakeras,1889992526867955964,https://pbs.twimg.com/media/GjqaB9KbQAAKa8N.jpg,,in,"Miramar, FL",14,256,130,https://x.com/iwnnabeURBF/status/1889992526867955964,1058858393975193601,iwnnabeURBF
1889989086506832218,Thu Feb 13 10:44:47 +0000 2025,1980,Apa yang anda pikirkan... #KaburAjaDulu #PeringatanDarurat,1889989086506832218,https://pbs.twimg.com/ext_tw_video_thumb/1889989064415477760/pu/img/xrN8BN0I36IEo0BH.jpg,,in,,9,52,483,https://x.com/AntoniusCDN/status/1889989086506832218,4184979312,AntoniusCDN
1889985056594362860,Thu Feb 13 10:28:46 +0000 2025,29772,#KaburAjaDulu ? Udah kabur wleee sejak 2018 aku lulus SMA ngelamar kerja ke PT astra denso omron gak ada yg nerima. Mau kuliah gak ada duit. Yaudah aku kerja ke Malaysia ketrima di pt epson KL. 4 tahun sudah. 2023 aku pulang bukan buat kerja di indo dong hehe,1889985056594362860,https://pbs.twimg.com/media/GjqTYvIbwAAE0Eg.jpg,,in,Indonesia,359,438,2127,https://x.com/zizahiro/status/1889985056594362860,2526760852,zizahiro
1889973770984870142,Thu Feb 13 09:43:55 +0000 2025,236,Saya malah meragukan Jiwa Nasionalisme kalian Ucap seorang mentri yang ngibarin bendera merah putih setahun sekali itupun pakai tiang bambu sisa proyek #mentribahlil #KaburAjaDulu,1889973770984870142,https://pbs.twimg.com/media/GjqJH1OaMAAJzBu.jpg,,in,Indonesia,0,164,9,https://x.com/index_msu/status/1889973770984870142,1444541782654533633,index_msu
1889965021586927694,Thu Feb 13 09:09:09 +0000 2025,34,Kalo dipikir-pikir sebenarnya kondisi gw saat ini sangat mendukung buat #KaburAjaDulu Lone wolf gak ada yg nungguin belom menikah jg mau kemanapun bebas gak punya ketergantungan dgn makanan indo punya side hustle jd gak bergantung ama gaji doang tapi masalahnya cuma satu,1889965021586927694,,,in,,2,17,2,https://x.com/trickyinvestor/status/1889965021586927694,1141870268,trickyinvestor
1889958048351068160,Thu Feb 13 08:41:27 +0000 2025,2120,Sepenglihatanku yang kebelet #KaburAjaDulu justru kebanyakan dari kelas menengah deh? Mereka yang takut kehidupannya terancam karena posisinya riskan. Kira-kira privilege &amp; akses macam apa yang mereka punya untuk bisa bantu memperbaiki negara? Nanya beneran ya ini.,1889958048351068160,,,in,"Tokyo-to, Japan",21,15,391,https://x.com/sisthaaaaa/status/1889958048351068160,61684120,sisthaaaaa
1889953129963331891,Thu Feb 13 08:21:54 +0000 2025,389,Calling for Indonesian Full Stack Engineer! Kuy #KaburAjaDulu dari kerja kantoran! Client gue lagi cari Full Stack Engineer 3+ years experience with Node.js React.js or C#. DM Langsung ya! Ditunggu butuh 6 headcount!,1889953129963331891,,,in,Sapporo City Higashi Ward,3,21,103,https://x.com/Saefullloh/status/1889953129963331891,149007500,Saefullloh
1889951106639470632,Thu Feb 13 08:13:52 +0000 2025,121,Kalian para founder hashtag #KaburAjaDulu sempet gak sih liat2 betapa lagi viralnya itu dibahas di sosmed2 lain DAN gimana komen2nya,1889951106639470632,,,in,"Tokyo-to, Japan",2,14,8,https://x.com/adith_wp/status/1889951106639470632,246398684,adith_wp
